Country Name,Country Code,Series Name,Series Code,2021 [YR2021]
"Yemen, Rep.",YEM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.0615130508999
"Yemen, Rep.",YEM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-4.19649198849926
"Yemen, Rep.",YEM,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
"Yemen, Rep.",YEM,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
"Yemen, Rep.",YEM,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
"Yemen, Rep.",YEM,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
"Yemen, Rep.",YEM,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.21418245524203
"Yemen, Rep.",YEM,Population growth (annual %),SP.POP.GROW,2.20402950210106
"Yemen, Rep.",YEM,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
"Yemen, Rep.",YEM,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,34.4
"Yemen, Rep.",YEM,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
"Yemen, Rep.",YEM,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
"Yemen, Rep.",YEM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
"Yemen, Rep.",YEM,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
"Yemen, Rep.",YEM,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
"Yemen, Rep.",YEM,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
"Yemen, Rep.",YEM,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
"Yemen, Rep.",YEM,Time required to obtain an operating license (days),IC.FRM.DURS,..
"Yemen, Rep.",YEM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.5740003585815
"Yemen, Rep.",YEM,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,200
"Yemen, Rep.",YEM,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
"Yemen, Rep.",YEM,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Zambia,ZMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.57281530331926
Zambia,ZMB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.634881723840124
Zambia,ZMB,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Zambia,ZMB,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Zambia,ZMB,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Zambia,ZMB,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Zambia,ZMB,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.32832344636281
Zambia,ZMB,Population growth (annual %),SP.POP.GROW,2.87759604614072
Zambia,ZMB,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Zambia,ZMB,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,61.9
Zambia,ZMB,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,11.0912929657867
Zambia,ZMB,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Zambia,ZMB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Zambia,ZMB,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Zambia,ZMB,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Zambia,ZMB,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,77113821.260543
Zambia,ZMB,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Zambia,ZMB,Time required to obtain an operating license (days),IC.FRM.DURS,..
Zambia,ZMB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.0260000228882
Zambia,ZMB,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,15000
Zambia,ZMB,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Zambia,ZMB,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Zimbabwe,ZWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.84941976162474
Zimbabwe,ZWE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.24160970011445
Zimbabwe,ZWE,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Zimbabwe,ZWE,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Zimbabwe,ZWE,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Zimbabwe,ZWE,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Zimbabwe,ZWE,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.43205346226929
Zimbabwe,ZWE,Population growth (annual %),SP.POP.GROW,1.53061409146706
Zimbabwe,ZWE,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Zimbabwe,ZWE,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,60.7
Zimbabwe,ZWE,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Zimbabwe,ZWE,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Zimbabwe,ZWE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Zimbabwe,ZWE,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Zimbabwe,ZWE,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Zimbabwe,ZWE,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
Zimbabwe,ZWE,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Zimbabwe,ZWE,Time required to obtain an operating license (days),IC.FRM.DURS,..
Zimbabwe,ZWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.17399978637695
Zimbabwe,ZWE,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,6800
Zimbabwe,ZWE,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Zimbabwe,ZWE,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Africa Eastern and Southern,AFE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.30366702056686
Africa Eastern and Southern,AFE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.68778857914957
Africa Eastern and Southern,AFE,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Africa Eastern and Southern,AFE,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Africa Eastern and Southern,AFE,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Africa Eastern and Southern,AFE,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Africa Eastern and Southern,AFE,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.62913920553964
Africa Eastern and Southern,AFE,Population growth (annual %),SP.POP.GROW,2.57246074279725
Africa Eastern and Southern,AFE,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Africa Eastern and Southern,AFE,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,60.5351297630842
Africa Eastern and Southern,AFE,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Africa Eastern and Southern,AFE,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Africa Eastern and Southern,AFE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Africa Eastern and Southern,AFE,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Africa Eastern and Southern,AFE,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Africa Eastern and Southern,AFE,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
Africa Eastern and Southern,AFE,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Africa Eastern and Southern,AFE,Time required to obtain an operating license (days),IC.FRM.DURS,..
Africa Eastern and Southern,AFE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.11173498368229
Africa Eastern and Southern,AFE,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
Africa Eastern and Southern,AFE,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Africa Eastern and Southern,AFE,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Africa Western and Central,AFW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.91479895698559
Africa Western and Central,AFW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.24566867044331
Africa Western and Central,AFW,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,3.22349282861146
Africa Western and Central,AFW,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Africa Western and Central,AFW,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Africa Western and Central,AFW,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Africa Western and Central,AFW,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.4226227946536
Africa Western and Central,AFW,Population growth (annual %),SP.POP.GROW,2.63629083751755
Africa Western and Central,AFW,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Africa Western and Central,AFW,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,62.9231257717596
Africa Western and Central,AFW,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Africa Western and Central,AFW,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Africa Western and Central,AFW,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Africa Western and Central,AFW,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Africa Western and Central,AFW,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Africa Western and Central,AFW,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
Africa Western and Central,AFW,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Africa Western and Central,AFW,Time required to obtain an operating license (days),IC.FRM.DURS,..
Africa Western and Central,AFW,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.83899856213136
Africa Western and Central,AFW,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
Africa Western and Central,AFW,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Africa Western and Central,AFW,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Arab World,ARB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.53029405737347
Arab World,ARB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.56526404387627
Arab World,ARB,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Arab World,ARB,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Arab World,ARB,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Arab World,ARB,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Arab World,ARB,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.5906061385684
Arab World,ARB,Population growth (annual %),SP.POP.GROW,1.93474612801509
Arab World,ARB,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Arab World,ARB,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,43.4378768757207
Arab World,ARB,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Arab World,ARB,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Arab World,ARB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Arab World,ARB,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Arab World,ARB,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Arab World,ARB,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
Arab World,ARB,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Arab World,ARB,Time required to obtain an operating license (days),IC.FRM.DURS,..
Arab World,ARB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.6255322563977
Arab World,ARB,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
Arab World,ARB,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Arab World,ARB,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Caribbean small states,CSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.15433915219516
Caribbean small states,CSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.60141537097054
Caribbean small states,CSS,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Caribbean small states,CSS,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Caribbean small states,CSS,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Caribbean small states,CSS,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Caribbean small states,CSS,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.325507894242
Caribbean small states,CSS,Population growth (annual %),SP.POP.GROW,0.528600668799427
Caribbean small states,CSS,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Caribbean small states,CSS,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,47.9528871898512
Caribbean small states,CSS,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Caribbean small states,CSS,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Caribbean small states,CSS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Caribbean small states,CSS,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Caribbean small states,CSS,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Caribbean small states,CSS,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
Caribbean small states,CSS,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Caribbean small states,CSS,Time required to obtain an operating license (days),IC.FRM.DURS,..
Caribbean small states,CSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.7635202792332
Caribbean small states,CSS,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
Caribbean small states,CSS,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Caribbean small states,CSS,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Central Europe and the Baltics,CEB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.56424854349591
Central Europe and the Baltics,CEB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.08623960048027
Central Europe and the Baltics,CEB,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Central Europe and the Baltics,CEB,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,79.2998838228278
Central Europe and the Baltics,CEB,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Central Europe and the Baltics,CEB,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Central Europe and the Baltics,CEB,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.76026848253697
Central Europe and the Baltics,CEB,Population growth (annual %),SP.POP.GROW,-0.492044075603189
Central Europe and the Baltics,CEB,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Central Europe and the Baltics,CEB,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..
Central Europe and the Baltics,CEB,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Central Europe and the Baltics,CEB,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Central Europe and the Baltics,CEB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Central Europe and the Baltics,CEB,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Central Europe and the Baltics,CEB,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Central Europe and the Baltics,CEB,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
Central Europe and the Baltics,CEB,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Central Europe and the Baltics,CEB,Time required to obtain an operating license (days),IC.FRM.DURS,..
Central Europe and the Baltics,CEB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.50073123550504
Central Europe and the Baltics,CEB,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
Central Europe and the Baltics,CEB,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Central Europe and the Baltics,CEB,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Early-demographic dividend,EAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.75252145072101
Early-demographic dividend,EAR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.43108924915263
Early-demographic dividend,EAR,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,6.37420627761256
Early-demographic dividend,EAR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Early-demographic dividend,EAR,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Early-demographic dividend,EAR,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Early-demographic dividend,EAR,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.38120059889595
Early-demographic dividend,EAR,Population growth (annual %),SP.POP.GROW,1.2533610446209
Early-demographic dividend,EAR,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Early-demographic dividend,EAR,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,48.8218326709753
Early-demographic dividend,EAR,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Early-demographic dividend,EAR,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Early-demographic dividend,EAR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Early-demographic dividend,EAR,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Early-demographic dividend,EAR,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Early-demographic dividend,EAR,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
Early-demographic dividend,EAR,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Early-demographic dividend,EAR,Time required to obtain an operating license (days),IC.FRM.DURS,..
Early-demographic dividend,EAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.48702951393478
Early-demographic dividend,EAR,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
Early-demographic dividend,EAR,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Early-demographic dividend,EAR,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
East Asia & Pacific,EAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.75940213985884
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.44215481246661
East Asia & Pacific,EAS,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
East Asia & Pacific,EAS,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
East Asia & Pacific,EAS,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
East Asia & Pacific,EAS,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
East Asia & Pacific,EAS,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.32119616168391
East Asia & Pacific,EAS,Population growth (annual %),SP.POP.GROW,0.300873334726944
East Asia & Pacific,EAS,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
East Asia & Pacific,EAS,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..
East Asia & Pacific,EAS,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
East Asia & Pacific,EAS,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
East Asia & Pacific,EAS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
East Asia & Pacific,EAS,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
East Asia & Pacific,EAS,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
East Asia & Pacific,EAS,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
East Asia & Pacific,EAS,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,16482410000
East Asia & Pacific,EAS,Time required to obtain an operating license (days),IC.FRM.DURS,..
East Asia & Pacific,EAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.20100753804488
East Asia & Pacific,EAS,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
East Asia & Pacific,EAS,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
East Asia & Pacific,EAS,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
East Asia & Pacific (excluding high income),EAP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.2671568486639
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.85888938147356
East Asia & Pacific (excluding high income),EAP,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
East Asia & Pacific (excluding high income),EAP,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
East Asia & Pacific (excluding high income),EAP,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
East Asia & Pacific (excluding high income),EAP,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
East Asia & Pacific (excluding high income),EAP,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.37432512866188
East Asia & Pacific (excluding high income),EAP,Population growth (annual %),SP.POP.GROW,0.382062240730249
East Asia & Pacific (excluding high income),EAP,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
East Asia & Pacific (excluding high income),EAP,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..
East Asia & Pacific (excluding high income),EAP,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
East Asia & Pacific (excluding high income),EAP,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
East Asia & Pacific (excluding high income),EAP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
East Asia & Pacific (excluding high income),EAP,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
East Asia & Pacific (excluding high income),EAP,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
East Asia & Pacific (excluding high income),EAP,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
East Asia & Pacific (excluding high income),EAP,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,16482410000
East Asia & Pacific (excluding high income),EAP,Time required to obtain an operating license (days),IC.FRM.DURS,..
East Asia & Pacific (excluding high income),EAP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.29207353166894
East Asia & Pacific (excluding high income),EAP,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
East Asia & Pacific (excluding high income),EAP,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
East Asia & Pacific (excluding high income),EAP,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.26712659096522
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.85934029190651
East Asia & Pacific (IDA & IBRD countries),TEA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
East Asia & Pacific (IDA & IBRD countries),TEA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
East Asia & Pacific (IDA & IBRD countries),TEA,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
East Asia & Pacific (IDA & IBRD countries),TEA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.37542806207359
East Asia & Pacific (IDA & IBRD countries),TEA,Population growth (annual %),SP.POP.GROW,0.381610346783674
East Asia & Pacific (IDA & IBRD countries),TEA,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
East Asia & Pacific (IDA & IBRD countries),TEA,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..
East Asia & Pacific (IDA & IBRD countries),TEA,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
East Asia & Pacific (IDA & IBRD countries),TEA,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
East Asia & Pacific (IDA & IBRD countries),TEA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
East Asia & Pacific (IDA & IBRD countries),TEA,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
East Asia & Pacific (IDA & IBRD countries),TEA,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
East Asia & Pacific (IDA & IBRD countries),TEA,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,16482410000
East Asia & Pacific (IDA & IBRD countries),TEA,Time required to obtain an operating license (days),IC.FRM.DURS,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.31759814542375
East Asia & Pacific (IDA & IBRD countries),TEA,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
East Asia & Pacific (IDA & IBRD countries),TEA,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
East Asia & Pacific (IDA & IBRD countries),TEA,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.39770787623688
Euro area,EMU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.44133989733599
